,Link,Nome,Ano de Lançamento,Nota Rank,Nota Média,# Avaliações,Faixa Etária,Tempo de Jogo,# de Jogadores,Designer,Artista,Editora Brasileira,Ação / Movimento Programado,Ação Simultânea,Alocação de Trabalhadores,Apostas,Atuação,Blefe,Campanha/ Batalhas Dirigidas por Cartas,Cantar,Cerco de Área,Colecionar Componentes,Colocação de Peças,Construção a partir de Modelo,Construção de Baralho/Peças,Construção de Rotas,Controle/Influência de Área,Cooperativo,Dedução,Desenhar,Desenhar Rota com Lápis,Eliminação de Jogadores,Especulação Financeira,Force sua sorte,Gestão de Mão,Impulso de Área,Jogadores com Diferentes Habilidades,Jogo em Equipe,Leilão,Linha de Tempo,Marcadores e Hexágonos,Memória,Mercado de Ações,Movimento de Área,Movimento em Grades,Movimento Ponto-a-Ponto,Narração de Histórias,Negociação,Ordem de Fases Variável,Papel e Caneta,"Pedra, Papel e Tesoura",Pegar e Entregar,Posicionamento Secreto,Reconhecimento de Padrão,Rolagem de Dados,Rolar e Mover,RPG,Seleção de Cartas,Simulação,Sistema de Pontos de Ação,Sistema por Impulsos,Tabuleiro Modular,Tempo real,Toma essa,Vazas/Truques,Votação,Adulto,Animais,Anime / Manga,Arte,Aventura,Ciências,Civilização,Cultura Africana,Cultura Brasileira,Cultura Oriental,Cultura Pop ou Geek,Economia / Produção,Educacional,Esportes,Fantasia,Faroeste,Ficção Científica,Gastronomia,Guerra,História,Horror,Humor,Literatura,Luta / Artes Marciais,Medieval,Meio Ambiente,Mitologia,Piratas,Policial,Política,Pré-Histórico,Quadrinhos,Religião,Tema de Video Game,Transportes,Vikings,4x,Campanha,Colecionável,Dungeon Crawler,Estratégia Abstrata,Expansão ou Suplemento,Imprima e Jogue,Integrado com Aplicativo,Jogo Assimétrico,Jogo de Cartas,Jogo de Dados,Jogo de Entrada,Jogo de Guerra,Jogo Festivo,Legacy,Livro-jogo,Miniaturas,Quebra-Cabeça,Trivia
0,"['https://www.ludopedia.com.br/jogo/quarriors', '7.52', '7.57', '1035']",Quarriors!,(2011),7.52,7.57,1035,  14 + ,30 min,2 a 4 jogadores ," Mike Elliott, Eric M. Lang"," J. Lonnee, Chris Raimo",Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/keyforge-call-of-the-archons', '7.52', '7.72', '251']",KeyForge: O Chamado De Arcontes,(2018),7.52,7.72,251,  14 + ,45 min,2 jogadores , Richard Garfield, ,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/the-little-prince-make-me-a-planet', '7.52', '7.75', '225']",O Pequeno Príncipe : Faça um Planeta,(2013),7.52,7.75,225,  8 + ,25 min,2 a 5 jogadores ," Antoine Bauza, Bruno Cathala", ,Editora Nacional,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/notre-dame-10th-anniversary', '7.52', '8.27', '69']",Notre Dame: 10th Anniversary,(2017),7.52,8.27,69,  10 + ,75 min,2 a 5 jogadores , Stefan Feld, Harald Lieske, Ravensburger Spieleverlag GmbH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/noria', '7.52', '7.84', '160']",Noria,(2017),7.52,7.84,160,  12 + ,120 min,1 a 4 jogadores , Sophia Wagner," Klemens Franz, Michael Menzel",Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/sherlock-holmes-consulting-detective', '7.51', '8.56', '50']",Sherlock Holmes Consulting Detective,(1981),7.51,8.56,50,  10 + ,60 min,1 a 8 jogadores ," Raymond Edwards, Suzanne Goldberg, +1"," Arnaud Demaegd, Nils Gulliksson, +2", Asmodee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/that-s-pretty-clever', '7.51', '8.17', '79']",Optimus,(2018),7.51,8.17,79,  8 + ,30 min,1 a 4 jogadores , Wolfgang Warsch, Leon Schiffer,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/poker', '7.51', '7.68', '306']",Pôquer,(1810),7.51,7.68,306,  12 + ,60 min,2 a 10 jogadores , (Uncredited)," René Goscinny, Albert Uderzo", Starz Entertainment,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/dogs-of-war', '7.51', '8.26', '70']",Dogs of War,(2014),7.51,8.26,70,  14 + ,75 min,3 a 5 jogadores , Paolo Mori," Mathieu Harlaut, Christophe Madura", CMON Limited,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/ice-cool', '7.51', '7.80', '184']",IceCool,(2016),7.51,7.80,184,  6 + ,20 min,2 a 4 jogadores , Brian Gomez, Reinis Pētersons,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/capital-lux', '7.51', '7.72', '247']",Capital Lux,(2016),7.51,7.72,247,  10 + ,20 min,2 a 4 jogadores ," Eilif Svensson, Kristian Amundsen Østby", Kwanchai Moriya,Editora Nacional,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/ta-na-mesa', '7.51', '7.96', '114']",Tá na Mesa,(2018),7.51,7.96,114,  10 + ,30 min,1 a 4 jogadores , Edu Reis, Edu Reis,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,"['https://www.ludopedia.com.br/jogo/ricochet-robots', '7.51', '7.63', '436']",Ricochet Robots,(1999),7.51,7.63,436,  10 + ,30 min,1 a 10 jogadores , Alex Randolph, Franz Vohwinkel,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,"['https://www.ludopedia.com.br/jogo/tsuro', '7.51', '7.60', '551']",Tsuro,(2004),7.51,7.60,551,  8 + ,15 min,2 a 8 jogadores , Tom McMurchie," Cathy Brigg, Shane Small, +2",Editora Nacional,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/dragon-quest', '7.51', '7.97', '111']",Dragon Quest,(1992),7.51,7.97,111,  12 + ,60 min,2 a 6 jogadores ," William W. Connors, Walter E. Johnston, IV, +1"," Gerald Brom, Clyde Caldwell, +7",Editora Nacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,"['https://www.ludopedia.com.br/jogo/valknut', '7.51', '8.33', '63']",Valknut,(2020),7.51,8.33,63,  10 + ,15 min,2 a 4 jogadores , Luís Brüeh, Luís Brüeh,Editora Nacional,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/it-s-a-wonderful-world', '7.50', '8.11', '86']",It’s a Wonderful World,(2019),7.50,8.11,86,  14 + ,60 min,1 a 5 jogadores , Frédéric Guérard, Anthony Wolff,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/celestia', '7.50', '7.60', '514']",Celestia,(2015),7.50,7.60,514,  8 + ,30 min,2 a 6 jogadores , Aaron Weissblum, Gaetan Noir,Editora Nacional,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/blueprints', '7.50', '7.70', '253']",Blueprints,(2013),7.50,7.70,253,  12 + ,30 min,2 a 4 jogadores , Yves Tourigny," Chris Quilliams, Philippe Guérin, +1", Z-Man Games,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/runebound-third-edition', '7.50', '8.46', '54']",Runebound (Third Edition),(2015),7.50,8.46,54,  14 + ,180 min,2 a 4 jogadores , Lukas Litzsinger, Wil Springer, Fantasy Flight Games,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,"['https://www.ludopedia.com.br/jogo/rhino-hero', '7.50', '7.69', '276']",Rhino Hero,(2011),7.50,7.69,276,  5 + ,10 min,2 a 5 jogadores ," Scott Frisco, Steven Strumpf", Thies Schwarz,Editora Nacional,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/vanuatu-second-edition', '7.50', '8.44', '55']",Vanuatu (Second Edition),(2016),7.50,8.44,55,  12 + ,90 min,2 a 5 jogadores , Alain Epron, Konstantin Vohwinkel, Quined Games,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/tinco', '7.50', '7.61', '454']",Tinco,(2015),7.50,7.61,454,  10 + ,30 min,3 a 6 jogadores ," Gustavo Barreto, Alessandro de Oliveira", Benson Chin,Editora Nacional,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/lost-cities', '7.50', '7.64', '364']",Exploradores,(1999),7.50,7.64,364,  10 + ,30 min,2 jogadores , Reiner Knizia," Anke Pohl, Thilo Rick, +2", Devir,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/nexus-ops', '7.50', '7.81', '163']",Nexus Ops,(2005),7.50,7.81,163,  12 + ,90 min,2 a 4 jogadores ," Charlie Catino, Steven Kimball"," Christopher Burdett, Scott Okumura, +3", Fantasy Flight Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/argent-the-consortium', '7.50', '8.37', '59']",Argent: The Consortium,(2015),7.50,8.37,59,  10 + ,60 min,2 a 5 jogadores , Trey Chambers," Eunice Abigael Tiu, Jennifer Easley", Level 99 Games,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/summoner-wars-guild-dwarves-vs-cave-goblins', '7.50', '7.70', '247']",Summoner Wars: Phoenix Elves vs Tundra Orcs,(2009),7.50,7.70,247,  9 + ,30 min,2 a 4 jogadores , Colby Dauch," John Ariosa, Gary Simpson",Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/mr-jack', '7.49', '7.64', '345']",Mr. Jack,(2006),7.49,7.64,345,  9 + ,30 min,2 jogadores ," Bruno Cathala, Ludovic Maublanc", Pierô,Editora Nacional,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/ticket-to-ride-london', '7.49', '8.02', '98']",Ticket to Ride: Londres,(2019),7.49,8.02,98,  8 + ,20 min,2 a 4 jogadores , Alan R. Moon," Cyrille Daujean, Julien Delval",Editora Nacional,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/who-did-it', '7.49', '7.65', '320']",Quem Foi?,(2018),7.49,7.65,320,  6 + ,15 min,3 a 6 jogadores , Jonathan Favre-Godal, Steeve Augier,Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/coal-baron', '7.49', '8.26', '67']",Coal Baron,(2013),7.49,8.26,67,  10 + ,70 min,2 a 4 jogadores ," Michael Kiesling, Wolfgang Kramer", Dennis Lohausen, R&R Games,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/tiny-epic-quest', '7.49', '7.88', '132']",Tiny Epic Quest,(2017),7.49,7.88,132,  14 + ,60 min,1 a 4 jogadores , Scott Almes," Miguel Coimbra, Adam P. McIver, +1", Gamelyn Games,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/co2', '7.49', '8.14', '79']",CO2,(2012),7.49,8.14,79,  12 + ,120 min,1 a 5 jogadores , Vital Lacerda," Paula Simonetti, Giacomo Tappainer", MYBG Co.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/a-tale-of-pirates', '7.49', '7.88', '132']",A Tale of Pirates,(2017),7.49,7.88,132,  8 + ,30 min,2 a 4 jogadores ," Asger Harding Granerud, Daniel Skjold Pedersen, +1", Ruslan Audia,Editora Nacional,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/deus', '7.49', '7.89', '127']",Deus,(2014),7.49,7.89,127,  12 + ,90 min,2 a 4 jogadores , Sébastien Dujardin," Maëva da Silva, Christine Deschamps, +2", Asmodee,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/lords-of-scotland', '7.49', '7.60', '475']",Lords of Scotland,(2010),7.49,7.60,475,  12 + ,35 min,2 a 5 jogadores , Richard James," Gabrielle Levion, Chris Quilliams",Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/cosmic-encounter', '7.49', '7.71', '233']",Cosmic Encounter,(2008),7.49,7.71,233,  12 + ,60 min,3 a 5 jogadores ," Bill Eberle, Jack Kittredge, +3"," Ryan Barger, Felicia Cano, +5",Editora Nacional,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"['https://www.ludopedia.com.br/jogo/flash-point-fire-rescue', '7.49', '7.58', '577']",Flash Point: Ao Resgate,(2011),7.49,7.58,577,  10 + ,45 min,1 a 6 jogadores , Kevin Lanzing," Luis Francisco, George Patsouras",Editora Nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
